ttm_label,source_sheet,date,raw_exdate,exdate,raw_calendar_ttm,effective_calendar_ttm,final_ttm_after_am,raw_exdate_weekday,saturday_adjusted,holiday_adjusted
180,180,20140623,20141220,20141219,180,179,178,Saturday,1,0
180,180,20140721,20150117,20150116,180,179,178,Saturday,1,0
180,180,20140922,20150320,20150320,179,179,178,Friday,0,0
180,180,20141222,20150619,20150619,179,179,178,Friday,0,0
180,180,20150323,20150918,20150918,179,179,178,Friday,0,0
180,180,20150622,20151219,20151218,180,179,178,Saturday,1,0
180,180,20150720,20160115,20160115,179,179,178,Friday,0,0
180,180,20150921,20160318,20160318,179,179,178,Friday,0,0
180,180,20151221,20160617,20160617,179,179,178,Friday,0,0
180,180,20160321,20160916,20160916,179,179,178,Friday,0,0
180,180,20160620,20161216,20161216,179,179,178,Friday,0,0
180,180,20160725,20170120,20170120,179,179,178,Friday,0,0
180,180,20160919,20170317,20170317,179,179,178,Friday,0,0
180,180,20161219,20170616,20170616,179,179,178,Friday,0,0
180,180,20170320,20170915,20170915,179,179,178,Friday,0,0
180,180,20170619,20171215,20171215,179,179,178,Friday,0,0
180,180,20170724,20180119,20180119,179,179,178,Friday,0,0
180,180,20170918,20180316,20180316,179,179,178,Friday,0,0
180,180,20171218,20180615,20180615,179,179,178,Friday,0,0
180,180,20180326,20180921,20180921,179,179,178,Friday,0,0
180,180,20180625,20181221,20181221,179,179,178,Friday,0,0
180,180,20180723,20190118,20190118,179,179,178,Friday,0,0
180,180,20180917,20190315,20190315,179,179,178,Friday,0,0
180,180,20181224,20190621,20190621,179,179,178,Friday,0,0
180,180,20190219,20190816,20190816,178,178,177,Friday,0,0
180,180,20190325,20190920,20190920,179,179,178,Friday,0,0
180,180,20190422,20191018,20191018,179,179,178,Friday,0,0
180,180,20190520,20191115,20191115,179,179,178,Friday,0,0
180,180,20190624,20191220,20191220,179,179,178,Friday,0,0
180,180,20190722,20200117,20200117,179,179,178,Friday,0,0
180,180,20190826,20200221,20200221,179,179,178,Friday,0,0
180,180,20190923,20200320,20200320,179,179,178,Friday,0,0
180,180,20191021,20200417,20200417,179,179,178,Friday,0,0
180,180,20191118,20200515,20200515,179,179,178,Friday,0,0
180,180,20191223,20200619,20200619,179,179,178,Friday,0,0
180,180,20200121,20200717,20200717,178,178,177,Friday,0,0
180,180,20200224,20200821,20200821,179,179,178,Friday,0,0
180,180,20200323,20200918,20200918,179,179,178,Friday,0,0
180,180,20200420,20201016,20201016,179,179,178,Friday,0,0
180,180,20200526,20201120,20201120,178,178,177,Friday,0,0
180,180,20200622,20201218,20201218,179,179,178,Friday,0,0
180,180,20200720,20210115,20210115,179,179,178,Friday,0,0
180,180,20200824,20210219,20210219,179,179,178,Friday,0,0
180,180,20200921,20210319,20210319,179,179,178,Friday,0,0
180,180,20201019,20210416,20210416,179,179,178,Friday,0,0
180,180,20201123,20210521,20210521,179,179,178,Friday,0,0
180,180,20201221,20210618,20210618,179,179,178,Friday,0,0
180,180,20210119,20210716,20210716,178,178,177,Friday,0,0
180,180,20210222,20210820,20210820,179,179,178,Friday,0,0
180,180,20210322,20210917,20210917,179,179,178,Friday,0,0
180,180,20210419,20211015,20211015,179,179,178,Friday,0,0
180,180,20210524,20211119,20211119,179,179,178,Friday,0,0
180,180,20210621,20211217,20211217,179,179,178,Friday,0,0
180,180,20210726,20220121,20220121,179,179,178,Friday,0,0
180,180,20210823,20220218,20220218,179,179,178,Friday,0,0
180,180,20210920,20220318,20220318,179,179,178,Friday,0,0
180,180,20211018,20220414,20220414,178,178,177,Thursday,0,0
180,180,20211122,20220520,20220520,179,179,178,Friday,0,0
180,180,20211220,20220617,20220617,179,179,178,Friday,0,0
180,180,20220118,20220715,20220715,178,178,177,Friday,0,0
180,180,20220222,20220819,20220819,178,178,177,Friday,0,0
180,180,20220321,20220916,20220916,179,179,178,Friday,0,0
180,180,20220425,20221021,20221021,179,179,178,Friday,0,0
180,180,20220523,20221118,20221118,179,179,178,Friday,0,0
180,180,20220621,20221216,20221216,178,178,177,Friday,0,0
180,180,20220725,20230120,20230120,179,179,178,Friday,0,0
180,180,20220822,20230217,20230217,179,179,178,Friday,0,0
180,180,20220919,20230317,20230317,179,179,178,Friday,0,0
180,180,20221024,20230421,20230421,179,179,178,Friday,0,0
180,180,20221121,20230519,20230519,179,179,178,Friday,0,0
180,180,20221219,20230616,20230616,179,179,178,Friday,0,0
180,180,20230123,20230721,20230721,179,179,178,Friday,0,0
180,180,20230221,20230818,20230818,178,178,177,Friday,0,0
180,180,20230320,20230915,20230915,179,179,178,Friday,0,0
180,180,20230424,20231020,20231020,179,179,178,Friday,0,0
180,180,20230522,20231117,20231117,179,179,178,Friday,0,0
180,180,20230620,20231215,20231215,178,178,177,Friday,0,0
180,180,20230724,20240119,20240119,179,179,178,Friday,0,0
180,180,20230821,20240216,20240216,179,179,178,Friday,0,0
180,180,20230918,20240315,20240315,179,179,178,Friday,0,0
180,180,20231023,20240419,20240419,179,179,178,Friday,0,0
180,180,20231120,20240517,20240517,179,179,178,Friday,0,0
180,180,20231226,20240621,20240621,178,178,177,Friday,0,0
180,180,20240122,20240719,20240719,179,179,178,Friday,0,0
180,180,20240220,20240816,20240816,178,178,177,Friday,0,0
180,180,20240325,20240920,20240920,179,179,178,Friday,0,0
180,180,20240422,20241018,20241018,179,179,178,Friday,0,0
180,180,20240520,20241115,20241115,179,179,178,Friday,0,0
180,180,20240624,20241220,20241220,179,179,178,Friday,0,0
180,180,20240722,20250117,20250117,179,179,178,Friday,0,0
180,180,20240826,20250221,20250221,179,179,178,Friday,0,0
180,180,20240923,20250321,20250321,179,179,178,Friday,0,0
180,180,20241021,20250417,20250417,178,178,177,Thursday,0,0
180,180,20241118,20250516,20250516,179,179,178,Friday,0,0
180,180,20241223,20250620,20250620,179,179,178,Friday,0,0
